id;name;indexName;description;webUrl;inMenu;inList;metaTitle;metaDescription;manufacturingCompanyName;postalAddress;contactEmail;europeanResellerManufacturingCompanyName;europeanResellerPostalAddress;europeanResellerContactEmail;
"1062";"Samsung";"samsung";"<p>Samsung je globálny výrobca elektroniky. V našej ponuke sú televízory, monitory, domáce spotrebiče, dátové úložiská a pamäťové karty aj mobilné zariadenia a nositeľná elektronika.</p><p>Značku Samsung nájdete na PremiumStore.sk v kategóriách <a href=""/televizory/"">Televízory</a>, <a href=""/smart-telefony-2/"">Smart telefóny</a>, <a href=""/audio-technika/"">Audio technika</a> a <a href=""/prislusenstvo-k-tv--audio--video/"">Príslušenstvo</a>.</p>";"";"0";"1";"Samsung – spotrebná elektronika a spotrebiče | PremiumStore.sk";"Samsung je globálny výrobca elektroniky. V našej ponuke sú televízory, monitory, domáce spotrebiče, dátové úložiská a pamäťové karty aj mobilné zariadenia a…";"";"";"";"";"";"";
"897";"Behringer";"behringer";"<p>Behringer je značka dostupnej audio techniky pre štúdio aj pódium. Vyrába analógové a digitálne mixpulty, zosilňovače, aktívne reproboxy, zvukové karty, mikrofóny a efektové procesory.</p><p>Značku Behringer nájdete na PremiumStore.sk v kategóriách <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>, <a href=""/audio-technika/"">Audio technika</a>, <a href=""/kable--konektory-a-redukcie/"">Káble, konektory a redukcie</a> a <a href=""/profesionalna-audio-technika/"">Profesionálna audio technika</a>.</p>";"";"0";"1";"Behringer – mixpulty a štúdiová technika | PremiumStore.sk";"Behringer je značka dostupnej audio techniky pre štúdio aj pódium. Vyrába analógové a digitálne mixpulty, zosilňovače, aktívne reproboxy, zvukové karty…";"";"";"";"";"";"";
"204";"Ermenrich";"ermenrich";"<p>Ermenrich je značka meracej techniky a optiky zo skupiny Levenhuk. Ťažiskom sú laserové diaľkomery a vodováhy, optické aj laserové nivelačné prístroje, meracie pásma, priemyselné endoskopy a detektory vedení v stenách.</p><p>Značku Ermenrich nájdete na PremiumStore.sk v kategóriách <a href=""/meranie-neelektrickych-velicin/"">Meranie neelektrických veličín</a>, <a href=""/detektory/"">Detektory a lokátory</a>, <a href=""/nivelacne-pristroje/"">Nivelačné prístroje</a> a <a href=""/meradla-a-meracie-pasma/"">Meradlá a meracie pásma</a>.</p>";"";"0";"1";"Ermenrich – meracia technika a optika | PremiumStore.sk";"Ermenrich je značka meracej techniky a optiky zo skupiny Levenhuk. Ťažiskom sú laserové diaľkomery a vodováhy, optické aj laserové nivelačné prístroje…";"";"";"";"";"";"";
"2490";"MOVA";"mova";"<p>MOVA je značka robotiky pre domácnosť zo skupiny Dreame. Vyrába robotické vysávače s umývaním podláh a automatickými dokovacími stanicami, tyčové vysávače aj robotické kosačky na trávu.</p><p>Značku MOVA nájdete na PremiumStore.sk v kategóriách <a href=""/vysavace/"">Vysávače</a>, <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>, <a href=""/domace-spotrebice/"">Domáce spotrebiče</a> a <a href=""/akumulatory--baterie-2/"">Akumulátory, batérie</a>.</p>";"";"0";"1";"MOVA – robotické vysávače a kosačky | PremiumStore.sk";"MOVA je značka robotiky pre domácnosť zo skupiny Dreame. Vyrába robotické vysávače s umývaním podláh a automatickými dokovacími stanicami, tyčové vysávače aj…";"";"";"";"";"";"";
"2697";"Sunlu";"sunlu";"<p>SUNLU je výrobca spotrebného materiálu pre 3D tlač. Ponúka filamenty PLA, PETG, ABS, TPU aj špeciálne varianty, živice pre SLA tlačiarne, sušičky filamentu a príslušenstvo.</p><p>Značku Sunlu nájdete na PremiumStore.sk v kategórii <a href=""/3d-tlac/"">3D tlač</a>.</p>";"";"0";"1";"Sunlu – filamenty a 3D tlač | PremiumStore.sk";"SUNLU je výrobca spotrebného materiálu pre 3D tlač. Ponúka filamenty PLA, PETG, ABS, TPU aj špeciálne varianty, živice pre SLA tlačiarne, sušičky filamentu a…";"";"";"";"";"";"";
"990";"Electrolux";"electrolux";"<p>Electrolux je švédsky výrobca domácich spotrebičov. V ponuke sú práčky a sušičky, umývačky riadu, chladničky a mrazničky, vstavané rúry a varné dosky aj vysávače a drobné kuchynské spotrebiče.</p><p>Značku Electrolux nájdete na PremiumStore.sk v kategóriách <a href=""/prislusenstvo-k-malym-spotrebicom/"">Príslušenstvo k malým spotrebičom</a>, <a href=""/varne-dosky/"">Varné dosky</a>, <a href=""/pracky/"">Práčky</a> a <a href=""/vstavane-umyvacky-riadu/"">Vstavané umývačky riadu</a>.</p>";"";"0";"1";"Electrolux – domáce spotrebiče | PremiumStore.sk";"Electrolux je švédsky výrobca domácich spotrebičov. V ponuke sú práčky a sušičky, umývačky riadu, chladničky a mrazničky, vstavané rúry a varné dosky aj…";"";"";"";"";"";"";
"2910";"GODOX";"godox";"<p>Godox je výrobca osvetľovacej techniky pre fotografov a filmárov. Vyrába systémové a štúdiové blesky, LED panely a videosvetlá, softboxy, statívy a rádiové odpaľovače kompatibilné s hlavnými značkami fotoaparátov.</p><p>Značku GODOX nájdete na PremiumStore.sk v kategóriách <a href=""/pre-sportove-kamery-3/"">Príslušenstvo</a> a <a href=""/fotoatelier-2/"">Fotoateliér</a>.</p>";"";"0";"1";"GODOX – fotografické osvetlenie a blesky | PremiumStore.sk";"Godox je výrobca osvetľovacej techniky pre fotografov a filmárov. Vyrába systémové a štúdiové blesky, LED panely a videosvetlá, softboxy, statívy a rádiové…";"";"";"";"";"";"";
"1731";"Img Stage Line";"img-stage-line";"<p>IMG Stage Line je pódiová a DJ značka skupiny Monacor. Zahŕňa aktívne a pasívne reproboxy, koncové zosilňovače, mixpulty, efektové a svetelné zariadenia, prehrávacie moduly a príslušenstvo pre živé ozvučenie.</p><p>Značku Img Stage Line nájdete na PremiumStore.sk v kategórii <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"Img Stage Line – pódiová a DJ technika | PremiumStore.sk";"IMG Stage Line je pódiová a DJ značka skupiny Monacor. Zahŕňa aktívne a pasívne reproboxy, koncové zosilňovače, mixpulty, efektové a svetelné zariadenia…";"";"";"";"";"";"";
"117";"Vcx";"vcx";"<p>VCX je značka komponentov pre elektroinštaláciu a fotovoltaiku. Ponúka MC4 konektory a rozbočovače pre solárne panely, manuálne prepínače sietí na DIN lištu, ističe a rozvádzačové prvky.</p><p>Značku Vcx nájdete na PremiumStore.sk v kategóriách <a href=""/istice-a-chranice/"">Ističe a chrániče</a>, <a href=""/rozvadzacove-prvky/"">Rozvádzačové prvky</a>, <a href=""/fotovoltaika/"">Fotovoltaika</a> a <a href=""/montazne-skrine-a-rozvadzace/"">Montážne skrine a rozvádzače</a>.</p>";"";"0";"1";"Vcx – fotovoltaické konektory a prepínače | PremiumStore.sk";"VCX je značka komponentov pre elektroinštaláciu a fotovoltaiku. Ponúka MC4 konektory a rozbočovače pre solárne panely, manuálne prepínače sietí na DIN lištu…";"";"";"";"";"";"";
"2004";"BoomTone DJ";"boomtone-dj";"<p>BoomTone DJ je francúzska značka svetelnej a DJ techniky. Vyrába LED svetelné efekty, pohyblivé hlavy, laserové projektory, výrobníky dymu a hmly a príslušenstvo pre mobilné diskotéky.</p><p>Značku BoomTone DJ nájdete na PremiumStore.sk v kategóriách <a href=""/svetla-2/"">Svetlá</a> a <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"BoomTone DJ – svetelné efekty a DJ technika | PremiumStore.sk";"BoomTone DJ je francúzska značka svetelnej a DJ techniky. Vyrába LED svetelné efekty, pohyblivé hlavy, laserové projektory, výrobníky dymu a hmly a…";"";"";"";"";"";"";
"2475";"Neewer";"neewer";"<p>Neewer je výrobca cenovo dostupného foto a video príslušenstva. Sortiment tvoria LED svetlá a softboxy, statívy a stabilizátory, mikrofóny, pozadia do fotoateliéru a držiaky pre kamery aj smartfóny.</p><p>Značku Neewer nájdete na PremiumStore.sk v kategóriách <a href=""/fotoatelier-2/"">Fotoateliér</a>, <a href=""/postroje--upevnovacie-prvky-a-drziaky-2/"">Selfie tyče</a>, <a href=""/pre-sportove-kamery-3/"">Príslušenstvo</a> a <a href=""/skladovanie-a-preprava-2/"">Skladovanie a preprava</a>.</p>";"";"0";"1";"Neewer – foto a video príslušenstvo | PremiumStore.sk";"Neewer je výrobca cenovo dostupného foto a video príslušenstva. Sortiment tvoria LED svetlá a softboxy, statívy a stabilizátory, mikrofóny, pozadia do…";"";"";"";"";"";"";
"186";"Levenhuk";"levenhuk";"<p>Levenhuk je značka optických prístrojov. Vyrába binokulárne ďalekohľady vrátane modelov s nočným videním, puškohľady, astronomické teleskopy, mikroskopy pre školy aj hobby a stolové či náhlavné lupy s LED osvetlením.</p><p>Značku Levenhuk nájdete na PremiumStore.sk v kategóriách <a href=""/dalekohlady/"">Ďalekohľady</a> a <a href=""/lupy/"">Lupy</a>.</p>";"";"0";"1";"Levenhuk – ďalekohľady, mikroskopy a lupy | PremiumStore.sk";"Levenhuk je značka optických prístrojov. Vyrába binokulárne ďalekohľady vrátane modelov s nočným videním, puškohľady, astronomické teleskopy, mikroskopy pre…";"";"";"";"";"";"";
"1068";"Niceboy";"niceboy";"<p>Niceboy je česká značka dostupnej spotrebnej elektroniky. Najznámejšia je slúchadlami a reproduktormi radu HIVE, tyčovými a robotickými vysávačmi ION Charles, elektrickými zubnými kefkami a autokamerami.</p><p>Značku Niceboy nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a>, <a href=""/starostlivost-o-zuby/"">Starostlivosť o zuby</a>, <a href=""/domace-spotrebice/"">Domáce spotrebiče</a> a <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>.</p>";"";"0";"1";"Niceboy – spotrebná elektronika a vysávače | PremiumStore.sk";"Niceboy je česká značka dostupnej spotrebnej elektroniky. Najznámejšia je slúchadlami a reproduktormi radu HIVE, tyčovými a robotickými vysávačmi ION…";"";"";"";"";"";"";
"948";"Koma";"koma";"<p>KOMA je český výrobca náhradných dielov a spotrebného materiálu k domácim spotrebičom. Ponúka vrecká do vysávačov pre konkrétne modely ETA, Zelmer či Electrolux, filtre, hadice, kefky k elektrickým zubným kefkám a diely k práčkam.</p><p>Značku Koma nájdete na PremiumStore.sk v kategóriách <a href=""/prislusenstvo-k-malym-spotrebicom/"">Príslušenstvo k malým spotrebičom</a>, <a href=""/starostlivost-o-zuby/"">Starostlivosť o zuby</a> a <a href=""/pracky/"">Práčky</a>.</p>";"";"0";"1";"Koma – náhradné diely k spotrebičom | PremiumStore.sk";"KOMA je český výrobca náhradných dielov a spotrebného materiálu k domácim spotrebičom. Ponúka vrecká do vysávačov pre konkrétne modely ETA, Zelmer či…";"";"";"";"";"";"";
"192";"Teesa";"teesa";"<p>TEESA je poľská značka dostupných malých spotrebičov. Záber má široký – kuchynské pomôcky a variče, filtračné kanvice, lapače hmyzu, ventilátory a ohrievače, sanitárnu techniku aj drobnú elektroniku do domácnosti.</p><p>Značku Teesa nájdete na PremiumStore.sk v kategóriách <a href=""/grily--pekarne--varice/"">Grily, pekárne, variče</a>, <a href=""/vzduchotechnika/"">Vzduchotechnika</a>, <a href=""/sanitarna-technika/"">Sanitárna technika</a> a <a href=""/sendvicovace--hriankovace--vaflovace/"">Sendvičovače, hriankovače, vaflovače</a>.</p>";"";"0";"1";"Teesa – malé spotrebiče pre domácnosť | PremiumStore.sk";"TEESA je poľská značka dostupných malých spotrebičov. Záber má široký – kuchynské pomôcky a variče, filtračné kanvice, lapače hmyzu, ventilátory a ohrievače…";"";"";"";"";"";"";
"921";"Bose";"bose";"<p>Bose je americká značka, ktorá stavila na výskum akustiky a potlačenie hluku. V spotrebnej ponuke sú soundbary radu Smart a Lifestyle, prenosné aj domáce reproduktory, slúchadlá QuietComfort s aktívnym potlačením hluku a držiaky k nim.</p><p>Značku Bose nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a>, <a href=""/reproduktory-2/"">Reproduktory</a> a <a href=""/tv-stoliky-a-drziaky/"">TV stolíky a držiaky</a>.</p>";"";"0";"1";"Bose – soundbary, reproduktory a slúchadlá | PremiumStore.sk";"Bose je americká značka, ktorá stavila na výskum akustiky a potlačenie hluku. V spotrebnej ponuke sú soundbary radu Smart a Lifestyle, prenosné aj domáce…";"";"";"";"";"";"";
"2280";"Superfire";"superfire";"<p>Superfire vyrába výkonné LED svietidlá pre outdoor a prácu. Ponuka zahŕňa ručné baterky s dosahom cez 200 metrov, čelovky, pracovné a cyklistické svetlomety, väčšinou s USB nabíjaním a viacerými režimami svietenia.</p><p>Značku Superfire nájdete na PremiumStore.sk v kategóriách <a href=""/outdoor/"">Outdoor</a> a <a href=""/prislusenstvo-pre-bicykle/"">Príslušenstvo pre bicykle</a>.</p>";"";"0";"1";"Superfire – baterky, čelovky a svetlomety | PremiumStore.sk";"Superfire vyrába výkonné LED svietidlá pre outdoor a prácu. Ponuka zahŕňa ručné baterky s dosahom cez 200 metrov, čelovky, pracovné a cyklistické svetlomety…";"";"";"";"";"";"";
"2481";"ANYCUBIC";"anycubic";"<p>Anycubic je jeden z najrozšírenejších výrobcov 3D tlačiarní pre domácnosť a malé dielne. Vyrába FDM tlačiarne radu Kobra, živicové (SLA/MSLA) tlačiarne Photon, umývacie a vytvrdzovacie stanice Wash & Cure a spotrebný materiál.</p><p>Značku ANYCUBIC nájdete na PremiumStore.sk v kategórii <a href=""/3d-tlac/"">3D tlač</a>.</p>";"";"0";"1";"ANYCUBIC – 3D tlačiarne a príslušenstvo | PremiumStore.sk";"Anycubic je jeden z najrozšírenejších výrobcov 3D tlačiarní pre domácnosť a malé dielne. Vyrába FDM tlačiarne radu Kobra, živicové (SLA/MSLA) tlačiarne…";"";"";"";"";"";"";
"693";"Geko";"geko";"<p>GEKO je poľská značka dostupného náradia a záhradného vybavenia. V ponuke sú rezné a brúsne kotúče, ručné aj elektrické náradie, záhradné stroje, nepremokavé plachty, dielenské doplnky a autopríslušenstvo.</p><p>Značku Geko nájdete na PremiumStore.sk v kategóriách <a href=""/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/"">Náradie pre brúsenie, vŕtanie, rezanie a pilovanie</a>, <a href=""/zahradne-doplnky/"">Záhradné doplnky</a>, <a href=""/zahradne-stroje/"">Záhradné stroje</a> a <a href=""/mechanicke-naradie/"">Mechanické náradie</a>.</p>";"";"0";"1";"Geko – náradie a záhradné vybavenie | PremiumStore.sk";"GEKO je poľská značka dostupného náradia a záhradného vybavenia. V ponuke sú rezné a brúsne kotúče, ručné aj elektrické náradie, záhradné stroje, nepremokavé…";"";"";"";"";"";"";
"372";"Yato";"yato";"<p>YATO je profesionálna značka náradia zo skupiny TOYA. Špecializuje sa na ručné náradie pre dielňu a servis – sady kľúčov (TORX, imbus, gola), kliešte, skrutkovače, momentové kľúče, brúsne a rezné príslušenstvo a dielenské vybavenie.</p><p>Značku Yato nájdete na PremiumStore.sk v kategóriách <a href=""/mechanicke-naradie/"">Mechanické náradie</a>, <a href=""/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/"">Náradie pre brúsenie, vŕtanie, rezanie a pilovanie</a> a <a href=""/stavebne-a-maliarske-naradie/"">Stavebné a maliarske náradie</a>.</p>";"";"0";"1";"Yato – profesionálne ručné náradie | PremiumStore.sk";"YATO je profesionálna značka náradia zo skupiny TOYA. Špecializuje sa na ručné náradie pre dielňu a servis – sady kľúčov (TORX, imbus, gola), kliešte…";"";"";"";"";"";"";
"942";"Gorenje";"gorenje";"<p>Gorenje je slovinský výrobca domácich spotrebičov. V ponuke sú chladničky a mrazničky, práčky a sušičky, vstavané aj voľne stojace umývačky riadu, rúry a varné dosky.</p><p>Značku Gorenje nájdete na PremiumStore.sk v kategóriách <a href=""/chladnicky/"">Chladničky</a>, <a href=""/pracky/"">Práčky</a>, <a href=""/vstavane-umyvacky-riadu/"">Vstavané umývačky riadu</a> a <a href=""/umyvacky-riadu/"">Umývačky riadu</a>.</p>";"";"0";"1";"Gorenje – domáce spotrebiče | PremiumStore.sk";"Gorenje je slovinský výrobca domácich spotrebičov. V ponuke sú chladničky a mrazničky, práčky a sušičky, vstavané aj voľne stojace umývačky riadu, rúry a…";"";"";"";"";"";"";
"1074";"Domo";"domo";"<p>DOMO je belgická značka malých domácich spotrebičov. Zameriava sa na kuchyňu – fritézy a multifunkčné hrnce, grily, pekárne a variče, sendvičovače a vaflovače, mixéry, kávovary a prístroje na prípravu nápojov.</p><p>Značku Domo nájdete na PremiumStore.sk v kategóriách <a href=""/fritezy-a-hrnce/"">Fritézy a hrnce</a>, <a href=""/grily--pekarne--varice/"">Grily, pekárne, variče</a>, <a href=""/sendvicovace--hriankovace--vaflovace/"">Sendvičovače, hriankovače, vaflovače</a> a <a href=""/vysavace/"">Vysávače</a>.</p>";"";"0";"1";"Domo – malé kuchynské spotrebiče | PremiumStore.sk";"DOMO je belgická značka malých domácich spotrebičov. Zameriava sa na kuchyňu – fritézy a multifunkčné hrnce, grily, pekárne a variče, sendvičovače a…";"";"";"";"";"";"";
"57";"Tesla";"tesla";"<p>TESLA je tradičná česká elektrotechnická značka, ktorá dnes pokrýva širokú spotrebnú elektroniku. V ponuke sú satelitné a DVB-T2 prijímače a ovládače k nim, meracie prístroje, malé kuchynské spotrebiče a prvky smart domácnosti.</p><p>Značku Tesla nájdete na PremiumStore.sk v kategóriách <a href=""/fritezy-a-hrnce/"">Fritézy a hrnce</a>, <a href=""/anteny-a-satelity/"">Antény a satelity</a>, <a href=""/smart-domacnost/"">Smart domácnosť</a> a <a href=""/ovladace-k-dvb-t2/"">Ovládače k DVB-T2</a>.</p>";"";"0";"1";"Tesla – elektronika, spotrebiče a smart domácnosť | PremiumStore.sk";"TESLA je tradičná česká elektrotechnická značka, ktorá dnes pokrýva širokú spotrebnú elektroniku. V ponuke sú satelitné a DVB-T2 prijímače a ovládače k nim…";"";"";"";"";"";"";
"342";"Cabletech";"cabletech";"<p>Cabletech je značka káblov a inštalačného príslušenstva. Ponúka reproduktorové dvojlinky, silové a AV káble, koaxiál, redukcie a konektory, a tiež nástenné držiaky a stolíky pre televízory.</p><p>Značku Cabletech nájdete na PremiumStore.sk v kategóriách <a href=""/tv-stoliky-a-drziaky/"">TV stolíky a držiaky</a>, <a href=""/kable-a-vodice/"">Káble a vodiče</a>, <a href=""/av-kable/"">AV káble</a> a <a href=""/kamerove-systemy/"">Kamerové systémy</a>.</p>";"";"0";"1";"Cabletech – káble, vodiče a TV držiaky | PremiumStore.sk";"Cabletech je značka káblov a inštalačného príslušenstva. Ponúka reproduktorové dvojlinky, silové a AV káble, koaxiál, redukcie a konektory, a tiež nástenné…";"";"";"";"";"";"";
"1716";"Edifier";"edifier";"<p>Edifier je výrobca reproduktorov a slúchadiel s dobrým pomerom ceny a zvuku. Najznámejšie sú aktívne poličkové reproduktory radu R (napr. R1280DB s Bluetooth a optickým vstupom), ďalej štúdiové monitory, soundbary a bezdrôtové slúchadlá.</p><p>Značku Edifier nájdete na PremiumStore.sk v kategóriách <a href=""/reproduktory-2/"">Reproduktory</a>, <a href=""/audio-technika/"">Audio technika</a> a <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a>.</p>";"";"0";"1";"Edifier – reproduktory a slúchadlá | PremiumStore.sk";"Edifier je výrobca reproduktorov a slúchadiel s dobrým pomerom ceny a zvuku. Najznámejšie sú aktívne poličkové reproduktory radu R (napr. R1280DB s Bluetooth…";"";"";"";"";"";"";
"2355";"AVATTO";"avatto";"<p>AVATTO vyrába zariadenia pre smart domácnosť v ekosystéme Tuya. Ťažiskom sú inteligentné termostaty a termostatické radiátorové hlavice, ktoré umožňujú riadiť kúrenie po miestnostiach z mobilu, ďalej Wi-Fi a ZigBee vypínače, zásuvky a IR ovládače.</p><p>Značku AVATTO nájdete na PremiumStore.sk v kategóriách <a href=""/riadiace-jednotky/"">Riadiace jednotky</a> a <a href=""/smart-domacnost/"">Smart domácnosť</a>.</p>";"";"0";"1";"AVATTO – smart termostaty a riadenie kúrenia | PremiumStore.sk";"AVATTO vyrába zariadenia pre smart domácnosť v ekosystéme Tuya. Ťažiskom sú inteligentné termostaty a termostatické radiátorové hlavice, ktoré umožňujú…";"";"";"";"";"";"";
"2394";"COLMi";"colmi";"<p>COLMi je značka cenovo dostupných smart hodiniek. Modely radu P, V a i ponúkajú meranie tepu a okysličenia krvi, sledovanie spánku a športových aktivít, notifikácie z telefónu a v drahších verziách aj volanie cez Bluetooth.</p><p>Značku COLMi nájdete na PremiumStore.sk v kategóriách <a href=""/nositelna-elektronika-2/"">Nositeľná elektronika</a> a <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a>.</p>";"";"0";"1";"COLMi – smart hodinky | PremiumStore.sk";"COLMi je značka cenovo dostupných smart hodiniek. Modely radu P, V a i ponúkajú meranie tepu a okysličenia krvi, sledovanie spánku a športových aktivít…";"";"";"";"";"";"";
"1095";"Xiaomi";"xiaomi";"<p>Xiaomi je globálny výrobca mobilnej a spotrebnej elektroniky. V ponuke sú smartfóny radu Xiaomi a Redmi, tablety Redmi Pad, bezdrôtové slúchadlá Buds, nositeľná elektronika a zariadenia pre smart domácnosť.</p><p>Značku Xiaomi nájdete na PremiumStore.sk v kategóriách <a href=""/smart-telefony-2/"">Smart telefóny</a>, <a href=""/tablety-4/"">Tablety</a>, <a href=""/audio-technika/"">Audio technika</a> a <a href=""/sietove-prvky-2/"">Sieťové prvky</a>.</p>";"";"0";"1";"Xiaomi – smartfóny, tablety a elektronika | PremiumStore.sk";"Xiaomi je globálny výrobca mobilnej a spotrebnej elektroniky. V ponuke sú smartfóny radu Xiaomi a Redmi, tablety Redmi Pad, bezdrôtové slúchadlá Buds…";"";"";"";"";"";"";
"894";"Beyerdynamic";"beyerdynamic";"<p>beyerdynamic je nemecký výrobca profesionálnej audio techniky vyrábajúci od roku 1924. Preslávili ho štúdiové slúchadlá radu DT a dynamické mikrofóny TG pre pódium, k tomu vyrába konferenčné systémy a headsety.</p><p>Značku Beyerdynamic nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a> a <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"Beyerdynamic – mikrofóny a štúdiové slúchadlá | PremiumStore.sk";"beyerdynamic je nemecký výrobca profesionálnej audio techniky vyrábajúci od roku 1924. Preslávili ho štúdiové slúchadlá radu DT a dynamické mikrofóny TG pre…";"";"";"";"";"";"";
"1458";"Samsung It";"samsung-it";"<p>Pod označením Samsung IT sú na PremiumStore vedené mobilné zariadenia Samsung – smartfóny radu Galaxy S a Galaxy A, tablety Galaxy Tab a smart hodinky Galaxy Watch.</p><p>Značku Samsung It nájdete na PremiumStore.sk v kategóriách <a href=""/smart-telefony-2/"">Smart telefóny</a>, <a href=""/tablety-4/"">Tablety</a> a <a href=""/nositelna-elektronika-2/"">Nositeľná elektronika</a>.</p>";"";"0";"1";"Samsung It – smartfóny, tablety a hodinky Samsung | PremiumStore.sk";"Pod označením Samsung IT sú na PremiumStore vedené mobilné zariadenia Samsung – smartfóny radu Galaxy S a Galaxy A, tablety Galaxy Tab a smart hodinky Galaxy…";"";"";"";"";"";"";
"318";"Mhpower";"mhpower";"<p>MHPower je značka trakčných a záložných akumulátorov. Ťažiskom sú lítiové LiFePO4 batérie 12,8 V s kapacitou do 200 Ah pre karavany, lodě a fotovoltaiku, plus olovené a gélové batérie pre záložné zdroje a solárne systémy.</p><p>Značku Mhpower nájdete na PremiumStore.sk v kategóriách <a href=""/akumulatory-a-baterie/"">Akumulátory a batérie</a>, <a href=""/karavany-a-obytne-auta/"">Karavany a obytné autá</a>, <a href=""/zalozne-zdroje-a-ups/"">Záložné zdroje a UPS</a> a <a href=""/kamerove-systemy/"">Kamerové systémy</a>.</p>";"";"0";"1";"Mhpower – LiFePO4 a olovené akumulátory | PremiumStore.sk";"MHPower je značka trakčných a záložných akumulátorov. Ťažiskom sú lítiové LiFePO4 batérie 12,8 V s kapacitou do 200 Ah pre karavany, lodě a fotovoltaiku…";"";"";"";"";"";"";
"939";"Beko";"beko";"<p>Beko je turecký výrobca domácich spotrebičov a jeden z najpredávanejších v Európe. Ponúka práčky a sušičky, chladničky a mrazničky, umývačky riadu, vstavané rúry a varné dosky.</p><p>Značku Beko nájdete na PremiumStore.sk v kategóriách <a href=""/pracky/"">Práčky</a>, <a href=""/chladnicky/"">Chladničky</a>, <a href=""/varne-dosky/"">Varné dosky</a> a <a href=""/vstavane-rury/"">Vstavané rúry</a>.</p>";"";"0";"1";"Beko – domáce spotrebiče | PremiumStore.sk";"Beko je turecký výrobca domácich spotrebičov a jeden z najpredávanejších v Európe. Ponúka práčky a sušičky, chladničky a mrazničky, umývačky riadu, vstavané…";"";"";"";"";"";"";
"123";"Geti";"geti";"<p>GETI je česká značka elektroinštalačného a dielenského materiálu. V ponuke sú rozbehové a motorové kondenzátory, stolové lupy s osvetlením, spínacia technika, elektromery, inštalačné náradie a dielenské vybavenie.</p><p>Značku Geti nájdete na PremiumStore.sk v kategóriách <a href=""/instalacne-naradie-a-ostatne-material/"">Inštalačné náradie a ostatné materiál</a>, <a href=""/dielenske-vybavenie/"">Dielenské vybavenie</a>, <a href=""/elektromery-a-spinacie-technika/"">Elektromery a spínacie technika</a> a <a href=""/akumulatory-a-baterie/"">Akumulátory a batérie</a>.</p>";"";"0";"1";"Geti – elektroinštalačný a dielenský materiál | PremiumStore.sk";"GETI je česká značka elektroinštalačného a dielenského materiálu. V ponuke sú rozbehové a motorové kondenzátory, stolové lupy s osvetlením, spínacia…";"";"";"";"";"";"";
"1023";"G21";"g21";"<p>G21 je česká značka s veľmi širokým záberom pre dom a záhradu. Patria sem záhradné domky a nábytok, WPC podlahy, kuchynské roboty a krájače, vákuovačky, vybavenie pre karavany aj fitness doplnky.</p><p>Značku G21 nájdete na PremiumStore.sk v kategóriách <a href=""/kuchynske-roboty-a-krajace/"">Kuchynské roboty a krájače</a>, <a href=""/karavany-a-obytne-auta/"">Karavany a obytné autá</a>, <a href=""/vakuovacky-a-zvaracky-folii/"">Vákuovačky a zváračky fólií</a> a <a href=""/nadobie/"">Nádobie</a>.</p>";"";"0";"1";"G21 – záhrada, domácnosť a fitness | PremiumStore.sk";"G21 je česká značka s veľmi širokým záberom pre dom a záhradu. Patria sem záhradné domky a nábytok, WPC podlahy, kuchynské roboty a krájače, vákuovačky…";"";"";"";"";"";"";
"1008";"Guzzanti";"guzzanti";"<p>Guzzanti je značka dostupnej chladiacej techniky. Špecializuje sa na chladničky a mrazničky vrátane kompaktných a retro modelov, vinotéky a chladiace vitríny, dopĺňajú ju malé kuchynské spotrebiče.</p><p>Značku Guzzanti nájdete na PremiumStore.sk v kategóriách <a href=""/chladnicky/"">Chladničky</a>, <a href=""/vinoteky-a-vitriny/"">Vinotéky a vitríny</a>, <a href=""/mraznicky/"">Mrazničky</a> a <a href=""/priprava-napojov/"">Príprava nápojov</a>.</p>";"";"0";"1";"Guzzanti – chladničky, mrazničky a vinotéky | PremiumStore.sk";"Guzzanti je značka dostupnej chladiacej techniky. Špecializuje sa na chladničky a mrazničky vrátane kompaktných a retro modelov, vinotéky a chladiace…";"";"";"";"";"";"";
